
BATIMENT0000000297131466;POLYGON Z ((352862.7 6791274.7 35, 352867.3 6791280.1 35, 352874.2 6791274.5 35, 352874.8 6791275.2 35, 352879.1 6791271.6 35, 352874.7 6791266.3 35, 352870.4 6791269.8 35, 352869.1 6791268.2 35, 352862.1 6791273.9 35, 352862.7 6791274.7 35));
BATIMENT0000000297131939;POLYGON Z ((352864.7 6792005.1 43.9, 352878.8 6791994.8 43.9, 352876.7 6791992 43.9, 352872.7 6791986.5 43.9, 352870.8 6791983.9 43.9, 352856.7 6791994.2 43.9, 352864.7 6792005.1 43.9));
BATIMENT0000000297131475;POLYGON Z ((352720.8 6791633.9 36.2, 352727.7 6791633.6 36.2, 352727.5 6791630.4 36.2, 352724.9 6791630.6 36.2, 352724.6 6791623.5 36.2, 352724.4 6791620 36.2, 352722.6 6791620.1 36.2, 352722.4 6791620.1 36.2, 352716.3 6791620.4 36.2, 352716.9 6791631.1 36.2, 352720.7 6791630.9 36.2, 352720.8 6791633.9 36.2));
BATIMENT0000000297131504;POLYGON Z ((352379 6791834.8 35.9, 352377.6 6791839.6 35.9, 352388.6 6791842.5 35.9, 352390.9 6791834 35.9, 352380.9 6791831.2 35.9, 352379.9 6791835 35.9, 352379 6791834.8 35.9));
BATIMENT0000000297131518;POLYGON Z ((352955.3 6791555.4 35.9, 352961 6791561.1 35.9, 352963.5 6791563.6 35.9, 352967 6791567.1 35.9, 352970.1 6791570.3 35.9, 352972.5 6791567.9 35.9, 352973.9 6791569.3 35.9, 352976.8 6791566.4 35.9, 352972.5 6791562.2 35.9, 352968.5 6791558.3 35.9, 352965.9 6791561 35.9, 352963.5 6791558.6 35.9, 352957.7 6791552.9 35.9, 352955.3 6791555.4 35.9));
BATIMENT0000000297131521;POLYGON Z ((352619.5 6791449.6 35.7, 352615.4 6791458.6 35.7, 352626.7 6791463.7 35.7, 352630.7 6791454.8 35.7, 352619.5 6791449.6 35.7));
BATIMENT0000000297131533;POLYGON Z ((352644.2 6791592.9 35.1, 352644.9 6791582.4 35.1, 352636.8 6791581.8 35.1, 352636 6791592.3 35.1, 352638 6791592.4 35.1, 352644.2 6791592.9 35.1));
BATIMENT0000000297131888;POLYGON Z ((352302.2 6791528.2 31.6, 352295.5 6791526 31.6, 352295.1 6791527.2 31.6, 352301.8 6791529.5 31.6, 352302.2 6791528.2 31.6));
BATIMENT0000000297131564;POLYGON Z ((352624.4 6792001.3 37.1, 352633.5 6792000.4 37.1, 352633.1 6791997.8 37.1, 352632.8 6791997.8 37.1, 352631.9 6791991.2 37.1, 352621.7 6791992.3 37.1, 352621.9 6791994 37.1, 352623.8 6791995.4 37.1, 352624.4 6792001.3 37.1));
BATIMENT0000000297131569;POLYGON Z ((352750 6791185.8 34.6, 352745.5 6791195.6 34.6, 352753.5 6791199.2 34.6, 352756 6791194.1 34.6, 352757.1 6791194.6 34.6, 352759.1 6791190.1 34.6, 352750 6791185.8 34.6));
BATIMENT0000000297131610;POLYGON Z ((352533.2 6791429.7 36.4, 352538.7 6791435.3 36.4, 352544.2 6791429.8 36.4, 352538.7 6791424.3 36.4, 352534.9 6791428.1 36.4, 352533.2 6791429.7 36.4));
BATIMENT0000000297131682;POLYGON Z ((352774.2 6791843.6 38.3, 352763.4 6791848.2 38.3, 352753.2 6791852.6 38.3, 352750.7 6791853.7 38.3, 352752.3 6791857.2 38.3, 352754.7 6791856.1 38.3, 352756.1 6791859.4 38.3, 352761.7 6791857.1 38.3, 352763 6791860.1 38.3, 352770.4 6791856.8 38.3, 352769.1 6791853.8 38.3, 352766.3 6791855.1 38.3, 352764.7 6791851.4 38.3, 352775.6 6791846.6 38.3, 352774.2 6791843.6 38.3));
BATIMENT0000000297131684;POLYGON Z ((352664 6791996 36.5, 352663.4 6791991 36.5, 352661.5 6791991.2 36.5, 352660.4 6791992.9 36.5, 352654.5 6791993.7 36.5, 352655.4 6792002.8 36.5, 352658.4 6792002.4 36.5, 352658.4 6792002 36.5, 352664.6 6792001.3 36.5, 352664 6791996 36.5));
BATIMENT0000000297131687;POLYGON Z ((352654.5 6791993.7 36.3, 352648.2 6791994.5 36.3, 352646.4 6791992.8 36.3, 352644.9 6791992.9 36.3, 352646.1 6792003.8 36.3, 352648.1 6792003.6 36.3, 352648 6792003.1 36.3, 352651.9 6792002.6 36.3, 352652 6792003.2 36.3, 352655.4 6792002.8 36.3, 352654.5 6791993.7 36.3));
BATIMENT0000000297131742;POLYGON Z ((352754.1 6791204.2 34.7, 352743.2 6791199.2 34.7, 352738.3 6791210.4 34.7, 352749 6791215.3 34.7, 352754.1 6791204.2 34.7));
BATIMENT0000000297131934;POLYGON Z ((352866.2 6791940.8 46.4, 352868.9 6791941.9 46.4, 352869.7 6791942.9 46.4, 352870.1 6791945.7 46.4, 352877.2 6791944.9 46.4, 352876.9 6791942.4 46.4, 352877.5 6791940.9 46.4, 352879.7 6791939.4 46.4, 352875.6 6791933.7 46.4, 352873.3 6791935.2 46.4, 352871.7 6791935.3 46.4, 352869.2 6791934.2 46.4, 352866.2 6791940.8 46.4));
BATIMENT0000000297131748;POLYGON Z ((352688.8 6791926.8 37.4, 352687.6 6791916.4 37.4, 352686.7 6791916.5 37.4, 352679.2 6791917.3 37.4, 352679.5 6791920.5 37.4, 352680.1 6791920.4 37.4, 352680.9 6791927.7 37.4, 352688.8 6791926.8 37.4));
BATIMENT0000000297131940;POLYGON Z ((352864.7 6792005.1 43.9, 352856.7 6791994.2 43.9, 352842.4 6792004.7 43.9, 352844.4 6792007.6 43.9, 352848.3 6792013 43.9, 352850.2 6792015.7 43.9, 352864.7 6792005.1 43.9));
BATIMENT0000000297131757;POLYGON Z ((352805.8 6791830.4 37.5, 352813.7 6791827 37.5, 352812.3 6791823.9 37.5, 352814.3 6791823.1 37.5, 352812.7 6791819.4 37.5, 352802.8 6791823.6 37.5, 352804.4 6791827 37.5, 352793.5 6791831.8 37.5, 352794.9 6791835.1 37.5, 352795.2 6791834.9 37.5, 352805.8 6791830.4 37.5));
BATIMENT0000000297131793;POLYGON Z ((352982.4 6791831.6 43.6, 352974.1 6791824.9 43.6, 352968.9 6791831.3 43.6, 352977.2 6791838.1 43.6, 352982.4 6791831.6 43.6));
BATIMENT0000000297131817;POLYGON Z ((352600.5 6791221.9 34, 352605.3 6791227.5 34, 352607.5 6791225.5 34, 352608.8 6791224.4 34, 352609.6 6791225.2 34, 352613.4 6791221.9 34, 352607.1 6791214.8 34, 352602.2 6791219.2 34, 352602.8 6791219.9 34, 352600.5 6791221.9 34));
BATIMENT0000000297131844;POLYGON Z ((352710.6 6792005.1 36.5, 352714.6 6792004.5 36.5, 352715.4 6792011.5 36.5, 352718.5 6792011.1 36.5, 352716.9 6791996 36.5, 352713.7 6791996.3 36.5, 352712 6791994.9 36.5, 352709.6 6791995.2 36.5, 352709.7 6791996.6 36.5, 352710.6 6792005.1 36.5));
BATIMENT0000000297131845;POLYGON Z ((352718.5 6792011.1 36.8, 352721.6 6792010.8 36.8, 352721 6792004.2 36.8, 352725.1 6792003.6 36.8, 352724.2 6791995.1 36.8, 352724 6791993.9 36.8, 352721.2 6791994.1 36.8, 352720 6791995.7 36.8, 352716.9 6791996 36.8, 352718.5 6792011.1 36.8));
BATIMENT0000000297131851;POLYGON Z ((352793.3 6791280.9 34.2, 352797.7 6791271.9 34.2, 352790.7 6791268.5 34.2, 352786.3 6791277.6 34.2, 352793.3 6791280.9 34.2));
BATIMENT0000000297131936;POLYGON Z ((352870.4 6791963.5 44.6, 352882.2 6791962.2 44.6, 352880.3 6791944.5 44.6, 352877.2 6791944.9 44.6, 352870.1 6791945.7 44.6, 352867 6791946 44.6, 352868.4 6791957.8 44.6, 352869.7 6791957.6 44.6, 352870.4 6791963.5 44.6));
BATIMENT0000000297131904;POLYGON Z ((352527.5 6791719.2 35.4, 352527.6 6791722.1 35.4, 352523.8 6791722.2 35.4, 352523.9 6791726.1 35.4, 352523.1 6791726.1 35.4, 352523.3 6791731 35.4, 352534.6 6791730.7 35.4, 352534.4 6791725.7 35.4, 352534.3 6791721.9 35.4, 352533.7 6791721.9 35.4, 352533.6 6791719 35.4, 352529 6791719.1 35.4, 352527.5 6791719.2 35.4));
BATIMENT0000000297131943;POLYGON Z ((352756 6791980.5 41.5, 352756.4 6791985.5 41.5, 352755.1 6791985.6 41.5, 352756.2 6791995.8 41.5, 352757.2 6791995.7 41.5, 352757.5 6791998.5 41.5, 352760.5 6791998.2 41.5, 352760.6 6791999.2 41.5, 352758 6792001 41.5, 352764 6792009.1 41.5, 352766.5 6792007.2 41.5, 352767.5 6792007.8 41.5, 352766.1 6792010.6 41.5, 352768.8 6792011.9 41.5, 352768.5 6792012.5 41.5, 352805.6 6792029 41.5, 352810.2 6792018.3 41.5, 352770.4 6792000.7 41.5, 352768 6791997.5 41.5, 352766.5 6791984.3 41.5, 352764.6 6791984.5 41.5, 352764.1 6791979.6 41.5, 352756 6791980.5 41.5));
BATIMENT0000000297132087;POLYGON Z ((352488.9 6791110.5 34.4, 352493.6 6791116.5 34.4, 352499.2 6791112.2 34.4, 352501.4 6791110.4 34.4, 352496.7 6791104.4 34.4, 352494.3 6791106.2 34.4, 352488.9 6791110.5 34.4));
BATIMENT0000000297132219;POLYGON Z ((352740.6 6791414.3 35, 352743.2 6791408.9 35, 352742.4 6791408.5 35, 352744.2 6791404.9 35, 352743.9 6791404.8 35, 352736.7 6791401.4 35, 352735 6791404.9 35, 352733.7 6791404.3 35, 352731.1 6791409.8 35, 352737.2 6791412.7 35, 352740.6 6791414.3 35));
BATIMENT0000000297132248;POLYGON Z ((352898.1 6791227.9 35.2, 352905.5 6791221.6 35.2, 352906.4 6791220.9 35.2, 352904.2 6791218.4 35.2, 352903.6 6791219 35.2, 352899.2 6791213.8 35.2, 352894.9 6791217.5 35.2, 352891.4 6791220.5 35.2, 352895.9 6791225.8 35.2, 352896.2 6791225.5 35.2, 352898.1 6791227.9 35.2));
