
BATIMENT0000000297119628;POLYGON Z ((351749.8 6789374.6 55.6, 351750.5 6789382.6 55.6, 351752.4 6789382.4 55.6, 351757.3 6789381.8 55.6, 351764.3 6789381.2 55.6, 351764.7 6789386.6 55.6, 351764.7 6789387.9 55.6, 351765.9 6789388.3 55.6, 351766.3 6789388.5 55.6, 351767.4 6789388.4 55.6, 351775.3 6789387.4 55.6, 351779 6789386.7 55.6, 351778.5 6789379.6 55.6, 351795.4 6789376.7 55.6, 351795.2 6789375.2 55.6, 351794.7 6789375.3 55.6, 351794.6 6789374.7 55.6, 351794.2 6789374.8 55.6, 351794.1 6789374.4 55.6, 351793.9 6789374.4 55.6, 351793.9 6789374.1 55.6, 351793.3 6789374.1 55.6, 351792.7 6789369.9 55.6, 351793.2 6789369.9 55.6, 351793.1 6789369.5 55.6, 351793.6 6789369.5 55.6, 351793.5 6789369 55.6, 351794 6789368.9 55.6, 351793.9 6789368.4 55.6, 351794.2 6789368.4 55.6, 351793.9 6789366.6 55.6, 351776.4 6789368.2 55.6, 351775.6 6789363.2 55.6, 351773.6 6789363.5 55.6, 351773.5 6789362.6 55.6, 351771.8 6789361.5 55.6, 351771.5 6789361.8 55.6, 351763.2 6789363 55.6, 351761.9 6789364.2 55.6, 351762 6789365.7 55.6, 351762.4 6789369.5 55.6, 351749.6 6789371.8 55.6, 351749.8 6789374.6 55.6));
BATIMENT0000000297119707;POLYGON Z ((352039.4 6789008.1 38.5, 352038 6789008.2 38.5, 352038.3 6789016.2 38.5, 352039.8 6789016.1 38.5, 352039.4 6789008.1 38.5));
BATIMENT0000000297119711;POLYGON Z ((352025.4 6789035.9 33.2, 352027.3 6789036.1 33.2, 352028.1 6789025.2 33.2, 352027.7 6789025.2 33.2, 352026.1 6789025.1 33.2, 352026.1 6789025.4 33.2, 352025.4 6789035.9 33.2));
BATIMENT0000000297119719;POLYGON Z ((352025.3 6789037.2 32.5, 352027.6 6789037.4 32.5, 352027.6 6789036.1 32.5, 352027.3 6789036.1 32.5, 352025.4 6789035.9 32.5, 352025.3 6789037.2 32.5));
BATIMENT0000000297120054;POLYGON Z ((352125.1 6789112.1 35.5, 352127.8 6789112.1 35.5, 352128 6789107.2 35.5, 352126.1 6789107.2 35.5, 352125.2 6789111.5 35.5, 352125.1 6789112.1 35.5));
BATIMENT0000000297121314;POLYGON Z ((352268 6789037.4 -1000, 352268.1 6789037.2 -1000, 352267.6 6789036.8 -1000, 352269.2 6789034.8 -1000, 352270.9 6789031.6 -1000, 352271.5 6789031.8 -1000, 352271.6 6789031.6 -1000, 352265.7 6789029.1 -1000, 352265.6 6789029.3 -1000, 352266.2 6789029.5 -1000, 352265.3 6789031.2 -1000, 352263.8 6789033.4 -1000, 352263.3 6789033 -1000, 352263.1 6789033.2 -1000, 352268 6789037.4 -1000));
BATIMENT0000000297121468;POLYGON Z ((352185.5 6789047.1 46.4, 352185.8 6789046.9 46.4, 352185.9 6789047.4 46.4, 352186.2 6789047.3 46.4, 352187.4 6789050.2 46.4, 352187.1 6789050.3 46.4, 352187.3 6789050.7 46.4, 352186.9 6789050.9 46.4, 352187.2 6789051.8 46.4, 352187.7 6789051.7 46.4, 352187.9 6789052 46.4, 352188.2 6789051.9 46.4, 352188.6 6789053 46.4, 352188.4 6789053 46.4, 352188.5 6789053.4 46.4, 352188 6789053.6 46.4, 352188.4 6789054.5 46.4, 352188.9 6789054.3 46.4, 352189 6789054.7 46.4, 352189.2 6789054.6 46.4, 352190.3 6789057.5 46.4, 352189.9 6789057.6 46.4, 352190 6789057.9 46.4, 352189.6 6789058 46.4, 352189.9 6789058.9 46.4, 352190.6 6789058.8 46.4, 352191.1 6789060.2 46.4, 352190.9 6789060.3 46.4, 352191 6789060.6 46.4, 352190.8 6789060.7 46.4, 352191.2 6789061.7 46.4, 352191.4 6789061.6 46.4, 352191.5 6789061.9 46.4, 352191.7 6789061.8 46.4, 352192.8 6789064.6 46.4, 352192.6 6789064.7 46.4, 352192.8 6789065 46.4, 352192.5 6789065.1 46.4, 352192.8 6789066 46.4, 352193.5 6789066 46.4, 352193.6 6789066.4 46.4, 352194.4 6789066.2 46.4, 352194.1 6789065.5 46.4, 352196.6 6789064.5 46.4, 352196.9 6789065.1 46.4, 352197.9 6789064.7 46.4, 352199 6789064.1 46.4, 352197.7 6789060.9 46.4, 352201.4 6789060.7 46.4, 352212.7 6789056.6 46.4, 352217.4 6789055.8 46.4, 352218.4 6789058.3 46.4, 352219 6789058 46.4, 352219.1 6789058.2 46.4, 352220 6789057.9 46.4, 352220.3 6789058.7 46.4, 352232.9 6789053.7 46.4, 352231 6789048.8 46.4, 352238.3 6789045.3 46.4, 352240.1 6789042.7 46.4, 352240.5 6789039.7 46.4, 352240.2 6789037.1 46.4, 352237.6 6789034.2 46.4, 352235.1 6789033.4 46.4, 352229.2 6789033.9 46.4, 352225.8 6789035.1 46.4, 352223.7 6789031.4 46.4, 352223.6 6789031 46.4, 352224 6789030.8 46.4, 352223.5 6789029.8 46.4, 352223.2 6789029.9 46.4, 352223 6789029.5 46.4, 352222.5 6789029.7 46.4, 352222.3 6789029.4 46.4, 352221.6 6789029.6 46.4, 352221.7 6789029.9 46.4, 352221.1 6789030.2 46.4, 352221.2 6789030.4 46.4, 352211.5 6789034.2 46.4, 352211.4 6789033.9 46.4, 352210.8 6789034.2 46.4, 352210.7 6789033.8 46.4, 352210.1 6789034 46.4, 352210.2 6789034.4 46.4, 352209.4 6789034.7 46.4, 352210.2 6789036.7 46.4, 352211.9 6789040.9 46.4, 352192.7 6789048.1 46.4, 352190.2 6789044.4 46.4, 352190 6789044 46.4, 352189 6789044.4 46.4, 352189.1 6789044.8 46.4, 352186.7 6789045.8 46.4, 352186.5 6789045.4 46.4, 352185.9 6789045.6 46.4, 352185.6 6789045.7 46.4, 352185.8 6789046.3 46.4, 352185.2 6789046.5 46.4, 352185.5 6789047.1 46.4));
BATIMENT0000000297118818;POLYGON Z ((351693.8 6789240 39, 351694.1 6789227.1 39, 351694.1 6789227 39, 351696.7 6789227 39, 351705 6789227.2 39, 351704.7 6789223.1 39, 351697.7 6789223.5 39, 351693.9 6789223.7 39, 351691.7 6789223.8 39, 351681.3 6789224.4 39, 351681 6789224.4 39, 351678.8 6789224.5 39, 351673.6 6789224.8 39, 351673.6 6789227.7 39, 351672.8 6789229 39, 351673.4 6789229.8 39, 351673.4 6789232.8 39, 351674 6789232.8 39, 351673.9 6789234.8 39, 351673 6789235.6 39, 351673 6789238.3 39, 351671.8 6789239.2 39, 351672.4 6789240 39, 351673.8 6789239 39, 351678.9 6789239.3 39, 351678.9 6789240.2 39, 351679.8 6789240.3 39, 351679.8 6789239.3 39, 351684.9 6789239.6 39, 351684.9 6789240.4 39, 351685.6 6789240.4 39, 351685.6 6789239.6 39, 351691.6 6789239.9 39, 351691.6 6789240.8 39, 351692.4 6789240.8 39, 351692.4 6789240 39, 351693.8 6789240 39));
BATIMENT0000000297088667;POLYGON Z ((351996.2 6788931.5 37, 352000.6 6788931.3 37, 352005.8 6788931 37, 352007.5 6788930.9 37, 352007 6788921.4 37, 352005.2 6788888 37, 351992 6788888.7 37, 351992.4 6788897.3 37, 351992.8 6788906 37, 351992.8 6788906.3 37, 351993.5 6788921 37, 351994 6788931.3 37, 351994.1 6788931.6 37, 351996.2 6788931.5 37));
BATIMENT0000000297088672;POLYGON Z ((351965.3 6788945.5 37.3, 351973 6788945.6 37.3, 351973 6788944.6 37.3, 351973 6788943.2 37.3, 351969.7 6788943.3 37.3, 351969.8 6788938.6 37.3, 351964.6 6788938.4 37.3, 351955.5 6788938.2 37.3, 351953.8 6788938.1 37.3, 351954 6788945.2 37.3, 351965.3 6788945.5 37.3));
BATIMENT0000000297088673;POLYGON Z ((351965.6 6788957.6 41, 351965.3 6788945.5 41, 351954 6788945.2 41, 351954.5 6788957.8 41, 351965.6 6788957.6 41));
BATIMENT0000000297088674;POLYGON Z ((351974.6 6788975 32.8, 351977.5 6788975.2 32.8, 351979.3 6788975.3 32.8, 351979.9 6788957.9 32.8, 351975 6788958 32.8, 351975.1 6788960.6 32.8, 351975.1 6788960.9 32.8, 351975.3 6788960.9 32.8, 351975.4 6788966 32.8, 351954.8 6788966.2 32.8, 351955.1 6788973.6 32.8, 351968.1 6788974.5 32.8, 351974.6 6788975 32.8));
BATIMENT0000000297088675;POLYGON Z ((351990.1 6788989.8 29.3, 351996.2 6788989.4 29.3, 351997.3 6788989.3 29.3, 351997.2 6788987.7 29.3, 351997.2 6788987.4 29.3, 351996.7 6788976.2 29.3, 351990.1 6788976.8 29.3, 351989.1 6788976.9 29.3, 351989.4 6788987.1 29.3, 351990.1 6788989.8 29.3));
BATIMENT0000000297088676;POLYGON Z ((351998.5 6789000.3 32.3, 351998.8 6789000.3 32.3, 351998.8 6789002.6 32.3, 352004.1 6789002.3 32.3, 352004 6789001.8 32.3, 352003.7 6788996.5 32.3, 352003.4 6788992.7 32.3, 352002.4 6788992.8 32.3, 352001.9 6788989.2 32.3, 352002.9 6788989.1 32.3, 352002.8 6788987.4 32.3, 352002.6 6788982 32.3, 352002.6 6788980.4 32.3, 352002.5 6788977.9 32.3, 352002.3 6788968 32.3, 352002.2 6788964.5 32.3, 352002 6788958.7 32.3, 352002 6788957.4 32.3, 352001.9 6788954.7 32.3, 352001.3 6788954.7 32.3, 352001 6788954.7 32.3, 351996.2 6788954.9 32.3, 351996.2 6788958.2 32.3, 351996.2 6788959.7 32.3, 351996.2 6788960.1 32.3, 351996.7 6788976.2 32.3, 351997.2 6788987.4 32.3, 351997.2 6788987.7 32.3, 351997.3 6788989.3 32.3, 351998 6788989.3 32.3, 351998.1 6788992.2 32.3, 351998.5 6789000.3 32.3));
BATIMENT0000000297088677;POLYGON Z ((351978.1 6789001.4 37, 351978.3 6788990.6 37, 351978.8 6788990.6 37, 351978.9 6788984.8 37, 351974.5 6788984.8 37, 351974.6 6788975 37, 351968.1 6788974.5 37, 351967.9 6788988.2 37, 351967.8 6789001.8 37, 351967.7 6789004.4 37, 351973.8 6789003.8 37, 351978.1 6789003.7 37, 351978.1 6789001.4 37));
BATIMENT0000000297088678;POLYGON Z ((351978.1 6789001.4 40.5, 351998.5 6789000.3 40.5, 351998.1 6788992.2 40.5, 351996.4 6788992.1 40.5, 351996.2 6788989.4 40.5, 351990.1 6788989.8 40.5, 351988.9 6788989.9 40.5, 351982.6 6788990.3 40.5, 351978.8 6788990.6 40.5, 351978.3 6788990.6 40.5, 351978.1 6789001.4 40.5));
BATIMENT0000000297088679;POLYGON Z ((351968.1 6788974.5 47.2, 351955.1 6788973.6 47.2, 351955.6 6788987.1 47.2, 351964.3 6788987 47.2, 351964.3 6788988.3 47.2, 351967.9 6788988.2 47.2, 351968.1 6788974.5 47.2));
